objID,petroMag_u,petroMag_g,petroMag_r,spiral,elliptical,z
1237657628447604879,18.58404,17.39907,16.64357,1,0,0.060901
1237657628447670342,17.05774,15.59284,14.89153,1,0,0.055774
1237657628447670360,18.95064,17.76968,17.09369,1,0,0.085531
1237657628447670404,19.36878,18.36148,17.64075,1,0,0.152058
1237657628447735936,19.26552,18.48774,17.55888,1,0,0.187297
1237657628447801517,18.68279,17.70709,17.0114,1,0,0.126915
1237657628447801527,18.66715,17.51755,16.99357,1,0,0.069897
1237657628447998118,18.00918,16.54199,16.13671,1,0,0.044527
1237657628448063734,19.15824,18.12043,17.67875,1,0,0.082534
1237657628448129167,18.17646,17.07401,16.52215,1,0,0.064439
1237657628969271387,17.60608,15.64463,14.73583,0,1,0.052871
1237657628969402734,18.76609,17.05282,16.25296,1,0,0.07188
1237657628969533771,20.48645,18.74024,17.81082,1,0,0.091416
1237657628969730390,19.73934,18.19971,17.33401,1,0,0.11594
1237657628969795990,19.49948,18.18563,17.42567,1,0,0.153701
1237657628969796036,18.05406,16.24228,15.5119,1,0,0.03934
1237657628969861562,18.56942,17.10856,16.42601,1,0,0.038453
1237657628969861588,19.20736,18.32894,17.74914,1,0,0.142595
1237657628969926931,18.1593,16.55885,15.73587,1,0,0.073063
1237657628969926980,19.77925,17.94199,16.96103,1,0,0.088044
1237657628970123522,20.92657,18.06071,17.20128,1,0,0.105431
1237657628970254695,19.44898,18.01748,17.43452,1,0,0.058574
1237657628970451280,21.02448,18.09349,17.60159,1,0,0.058556
1237657628970451301,19.50502,17.76588,16.96863,1,0,0.052545
1237657628970516587,20.20927,18.67871,17.74672,1,0,0.135288
1237657628970516797,18.74128,16.99217,16.09782,0,1,0.078531
1237657628970647850,19.77681,18.39753,17.50134,1,0,0.122991
1237651249900486799,19.97972,18.19752,17.17473,1,0,0.122701
1237651249900749036,18.82984,17.12533,16.36635,0,1,0.049239
1237651249900814506,19.43748,18.21497,17.43397,1,0,0.105301
1237651249900880049,19.28875,18.21862,17.64175,1,0,0.12231
1237651249900880079,19.56858,18.03038,17.10571,1,0,0.108118
1237651249900945523,18.11768,16.93446,16.44657,1,0,0.044644
1237651249900945599,18.905,17.56019,16.95551,1,0,0.077776
1237651249901338766,17.95205,16.11889,15.25613,0,1,0.064492
1237651249901404308,20.09702,18.00522,17.07241,1,0,0.080804
1237651249901732030,19.35612,17.70092,16.85159,1,0,0.079362
1237651249901994097,19.22048,17.8616,17.33079,1,0,0.077798
1237651249902256370,18.16654,16.89595,16.32667,1,0,0.027093
1237651250437423308,19.45783,17.86515,17.01899,1,0,0.095465
1237651250437488803,19.54186,18.06151,17.27852,1,0,0.098874
1237651250437554230,16.7283,14.95392,14.03679,0,1,0.056109
1237651250437619873,17.39896,16.06984,15.63634,1,0,0.035555
1237651250437619902,19.45562,17.65664,16.74258,1,0,0.089464
1237651250437750923,19.47397,17.80156,16.96972,1,0,0.086904
1237651250437751090,19.49937,18.24993,17.70307,1,0,0.041159
1237651250437882024,18.98733,17.75737,17.2833,1,0,0.056267
1237651250437947603,20.0624,18.3853,17.27643,1,0,0.147609
1237651250438275411,18.71953,17.27241,16.50355,1,0,0.091701
1237651250438537394,19.47201,18.3064,17.57726,1,0,0.114102
1237651250438602994,18.54081,16.77835,15.9105,0,1,0.057366
1237651250438668315,17.50949,16.32312,15.81518,1,0,0.04055
1237651250438733944,18.24831,16.74935,15.9518,1,0,0.065511
1237651250438930669,18.99057,17.7002,16.96839,1,0,0.103693
1237651250438996151,20.64636,18.84184,17.76621,1,0,0.150904
1237651250439454934,17.45046,15.8414,15.10951,1,0,0.033646
1237651250439454944,17.63198,15.96979,15.18764,1,0,0.056257
1237651250439520527,18.13705,16.64041,16.08282,1,0,0.03395
1237651250439717040,18.63198,17.17667,16.47218,1,0,0.067211
1237651250439717064,17.82348,15.79848,14.8952,0,1,0.058085
1237651250439717123,18.07673,16.6223,16.11853,1,0,0.022714
1237651250439782565,18.91206,17.19594,16.3367,0,1,0.074167
1237651250439847963,17.68306,15.92802,15.34678,1,0,0.048003
1237651250439913482,22.58877,20.4366,19.81306,1,0,0.136823
1237651250439913701,19.92363,18.29338,17.36136,1,0,0.1115
1237651250439979238,17.78584,15.98328,15.14726,0,1,0.04488
1237651250440110418,19.07813,17.72486,17.20942,1,0,0.062618
1237651250440306861,19.30779,18.19477,17.65095,1,0,0.099029
1237651250440372437,19.15935,17.70666,16.84065,1,0,0.094228
1237651250440438017,18.25041,16.28786,15.317,0,1,0.092355
1237651250440438079,19.31627,18.19396,17.77497,1,0,0.100729
1237651250440438136,19.01234,17.224,16.54204,1,0,0.068615
1237651250440503389,20.95169,18.95285,18.14585,1,0,0.089855
1237651250440503535,19.12204,17.79296,16.97251,1,0,0.133226
1237651250440503571,18.47708,17.57696,17.36644,1,0,0.045391
1237651250440569189,19.40871,18.61243,17.73748,1,0,0.15791
1237651250441093296,18.59764,16.85819,16.00391,1,0,0.069584
1237651250441158875,18.59228,17.38715,16.82629,1,0,0.098092
1237651250441158937,18.952,17.51127,16.89856,1,0,0.070533
1237651250441486617,19.8018,18.26665,17.53315,1,0,0.091222
1237651250441617592,19.32696,18.08355,17.13873,1,0,0.165742
1237651250441683205,17.71859,16.38401,15.76078,1,0,0.058247
1237651250974359705,19.85573,18.28509,17.39932,1,0,0.097133
1237651250974425243,19.83322,18.17576,17.16306,1,0,0.144971
1237651250974425270,18.60553,17.48299,17.02534,1,0,0.073756
1237651250974425360,19.32588,17.77942,16.99526,1,0,0.076157
1237651250974490890,17.84712,16.7095,16.19236,1,0,0.04628
1237651250974556331,15.05149,14.02554,14.79216,1,0,0.063822
1237651250974556445,17.66652,16.58797,16.16015,1,0,0.067482
1237651250974621850,18.60093,16.76241,15.88237,0,1,0.081363
1237651250974621881,18.88817,17.80886,17.45639,1,0,0.084934
1237651250974621930,19.05709,17.45481,16.5419,0,1,0.099574
1237651250974687512,17.75947,16.48678,15.9735,1,0,0.056624
1237651250974752917,19.2932,18.04116,17.47564,1,0,0.092666
1237651250974752931,19.22701,18.16696,17.42474,1,0,0.142356
1237651250974818419,19.79981,18.27844,17.3148,1,0,0.143975
1237651250974949505,19.44962,18.1923,17.52232,1,0,0.09027
1237651250974949571,17.0146,15.81399,15.38361,1,0,0.048773
1237651250974949617,19.92472,18.81431,17.74656,1,0,0.154655
1237651250975342763,18.3153,17.48299,17.20943,1,0,0.024739
1237651250975408281,18.39788,16.46337,15.59724,0,1,0.06001
1237651250975670525,18.30523,17.14183,16.80294,1,0,0.04196
1237651250975736070,18.75868,17.63465,17.11401,1,0,0.074544
1237651250975932576,18.33559,16.94125,16.08397,1,0,0.068224
1237651250975932616,18.84505,17.73173,17.20699,1,0,0.072435
1237651250976260355,19.21901,17.9467,17.20239,1,0,0.087789
1237651250976391331,18.94966,17.7519,17.04404,1,0,0.077548
1237651250976456886,17.76477,15.92472,15.05062,0,1,0.053363
1237651250976456933,17.50761,15.98223,15.20373,1,0,0.051357
1237651250976588043,18.18638,16.9816,16.45691,1,0,0.069074
1237651250976653371,17.57274,15.70976,14.80408,0,1,0.062056
1237651250976653494,19.0632,17.31665,16.55764,1,0,0.105951
1237651250976653531,19.70099,17.73507,16.83253,0,1,0.079673
1237651250976653583,17.74281,15.89402,15.02936,0,1,0.066416
1237651250976653633,18.54839,17.19843,16.36298,1,0,0.077367
1237651250976653644,19.94808,18.34669,17.52239,1,0,0.080327
1237651250976784585,18.89277,17.41089,16.70492,1,0,0.079788
1237651250976915615,18.97034,17.67665,16.93621,1,0,0.101986
1237651250976915714,20.047,18.44226,17.66414,1,0,0.099854
1237651250976981215,18.97735,17.56865,16.71681,1,0,0.106861
1237651250977046676,17.51063,15.66832,14.78478,0,1,0.054761
1237651250977046765,18.57217,17.24351,16.51997,1,0,0.072407
1237651250977112216,18.09732,16.58368,15.74481,1,0,0.075188
1237651250977243381,17.79888,16.23986,15.42859,1,0,0.04197
1237651250977243414,19.63,18.43107,17.66021,1,0,0.16404
1237651250977243450,17.6615,16.43575,15.92737,1,0,0.043734
1237651250977374296,20.35459,18.3386,17.28591,1,0,0.154984
1237651250977374316,17.73593,16.6219,15.56108,1,0,0.072004
1237651250977374601,23.3582,18.41983,17.55739,1,0,0.104648
1237651250978029704,18.87413,17.69937,17.09146,1,0,0.059335
1237651250978095391,19.7427,18.14228,17.60443,1,0,0.073503
1237651250978226382,19.00386,18.1779,17.62147,1,0,0.113203
1237651250978357467,19.61298,17.80224,16.89416,0,1,0.088925
1237651250978423070,19.47714,18.23308,17.38545,1,0,0.161059
1237651250978423121,19.51027,18.27005,17.73545,1,0,0.100701
1237651250978488606,20.52462,18.75903,17.76632,1,0,0.112987
1237651250978554073,17.96081,16.09061,15.20604,0,1,0.054368
1237651250978619531,19.42488,17.86815,17.15461,1,0,0.078382
1237651250978619558,19.4822,18.07008,17.35792,1,0,0.077839
1237651250978685080,20.22063,18.53012,17.68468,1,0,0.0918
1237651250978685138,18.6681,18.06894,17.53318,1,0,0.197591
1237651251511296239,20.0522,18.58661,17.71262,1,0,0.122559
1237651251511361677,19.59473,18.40573,17.51753,1,0,0.132017
1237651251511427129,18.50377,16.68281,15.73565,1,0,0.045421
1237651251511427155,18.45249,17.31634,16.85871,1,0,0.064303
1237651251511492840,18.36343,16.60069,15.76103,0,1,0.057404
1237651249892032680,19.95892,18.16957,17.26506,1,0,0.153763
1237651249893081286,18.45716,17.23263,16.63741,1,0,0.105108
1237651249894260881,20.0773,18.59365,17.67044,1,0,0.151939
1237654608532013158,20.23804,18.52766,17.65233,1,0,0.09937
1237654608533717220,20.26443,18.47038,17.4889,1,0,0.127748
1237654608534044857,20.16197,18.51772,17.47985,1,0,0.142771
1237654608534437964,20.02076,18.42027,17.74802,1,0,0.124615
1237654608534962422,17.68884,16.07472,15.27109,1,0,0.062376
1237654608535158923,18.56378,16.90932,15.9751,0,1,0.087415
1237655368751448299,18.94915,17.75867,17.09858,1,0,0.108903
1237655368751579278,19.1795,17.67531,16.97442,1,0,0.080656
1237655368751644722,19.60685,18.26216,17.61577,1,0,0.097572
1237655368751841408,20.00056,18.64337,17.72452,1,0,0.207238
1237655368752037999,19.93332,18.29358,17.46833,1,0,0.12437
1237655368752365636,18.0101,17.04364,16.57624,1,0,0.080481
1237655368752365679,19.13474,17.73943,16.94638,1,0,0.108578
1237655368752431238,19.34024,18.1083,17.51669,1,0,0.08332
1237655368752693410,19.33145,18.26064,17.58142,1,0,0.146309
1237655368752824344,20.51927,18.45761,17.56588,1,0,0.097601
1237655368752955533,19.34027,18.05746,17.33528,1,0,0.145045
1237655368752955548,19.77097,18.64166,17.63195,1,0,0.158334
1237655368752955580,20.23333,18.20239,17.40394,1,0,0.085803
1237655368753545284,17.01579,15.59621,14.57884,1,0,0.078707
1237655368753610878,18.64592,16.8186,15.95964,0,1,0.057037
1237655368753610889,20.45454,18.80675,17.64527,1,0,0.169199
1237655368753676387,19.0329,17.22289,16.36354,1,0,0.066292
1237655368753807472,19.58994,17.95647,17.09573,1,0,0.126283
1237655368754004064,19.1334,18.16127,17.54088,1,0,0.122416
1237655368754004069,17.25035,15.88203,15.29543,1,0,0.040112
1237655368754004145,19.09246,18.10796,17.67616,1,0,0.08892
1237655368754004193,20.34735,18.13035,17.55413,1,0,0.058972
1237655368754069538,20.93697,18.27598,17.22458,1,0,0.139315
1237655368754135248,18.32374,16.94315,16.16189,1,0,0.085771
1237655368754135257,17.93743,16.65717,15.97832,1,0,0.069467
1237655368754331676,19.45008,18.20253,17.82702,1,0,0.044681
1237655368754397263,19.17339,17.45794,16.6386,1,0,0.071985
1237655368754397279,17.83744,16.25539,15.48457,1,0,0.04255
1237655368754528400,19.48418,18.08586,17.30728,1,0,0.086909
1237655368754528411,19.82415,17.85224,16.74635,1,0,0.130418
1237655368754593850,18.35668,17.32993,17.0045,1,0,0.073808
1237655368754724963,20.05849,18.4637,17.43727,1,0,0.121676
1237655368754790541,18.37684,16.75089,15.78142,1,0,0.056587
1237655368754856079,18.65587,16.91868,16.01683,0,1,0.079853
1237655368754987180,19.12279,18.51296,17.6146,1,0,0.16708
1237655368754987295,20.13885,18.23499,17.18446,1,0,0.118502
1237655368755052588,19.2326,17.97747,17.45152,1,0,0.075644
1237655368755118146,20.47456,18.7924,17.69063,1,0,0.147752
1237655368755118159,18.16747,17.04402,16.397,1,0,0.080068
1237655368755118174,18.73889,17.46338,16.85209,1,0,0.087406
1237655368755118185,19.25129,17.64369,16.8073,0,1,0.062476
1237655368755183675,16.26549,15.18449,14.71087,1,0,0.033872
1237655368755445856,19.49874,18.03573,17.26069,1,0,0.122041
1237655368755708088,19.45804,18.05096,17.16693,1,0,0.133982
1237655368755839032,18.48717,17.24429,16.50703,1,0,0.115205
1237655368755970154,18.0474,16.89479,16.31715,1,0,0.080559
1237655368756101211,19.34936,18.15507,17.57907,1,0,0.099943
1237655368756232436,19.00875,18.3335,17.79047,1,0,0.101246
1237655368756363302,21.11374,18.92384,17.82681,1,0,0.144135
1237655368756428909,19.31746,18.0385,17.27059,1,0,0.072823
1237655368756494470,19.2733,18.11571,17.42801,1,0,0.096866
1237655368756625588,17.68769,16.12937,15.3619,0,1,0.036232
1237655368756691125,18.94323,17.6432,17.06244,1,0,0.087452
1237655368756756621,19.12821,17.86665,17.36584,1,0,0.078307
1237655368756756639,19.17009,17.9309,17.38452,1,0,0.074716
1237655368756822102,19.02275,17.89314,17.4216,1,0,0.063892
1237655368756887741,18.62506,16.90561,16.09295,0,1,0.057936
1237655368756953227,18.57918,17.13941,16.30577,1,0,0.079513
1237655368756953310,20.33647,18.50667,17.47563,1,0,0.107461
1237655368757018653,20.44704,18.39503,17.53957,1,0,0.11448
1237655368757018875,19.54113,18.12169,17.34187,1,0,0.085894
1237655368757280934,18.19403,16.86954,16.07258,1,0,0.09482
1237655368757608632,17.17093,16.04251,15.45252,1,0,0.047642
1237655368757608665,18.63003,17.80275,17.11913,1,0,0.073495
1237655368757674079,20.66317,18.80401,17.70514,1,0,0.132317
1237655368757674097,20.45207,18.73242,17.71614,1,0,0.122593
1237655368757674114,18.27088,17.16387,16.58793,1,0,0.100072
1237655368757805212,20.54062,18.64306,17.67127,1,0,0.112548
1237655368757870674,18.44671,16.90152,16.14693,0,1,0.041298
1237655368758001753,18.40604,17.52266,17.13887,1,0,0.099553
1237655368758132869,19.95409,18.17196,17.29812,1,0,0.089126
1237655369287925824,19.17005,17.86654,17.19267,1,0,0.096337
1237655369288974415,20.035,18.28656,17.38514,1,0,0.120074
1237655369289040049,21.18954,18.27529,17.42748,1,0,0.087949
1237655369289236578,19.01274,17.75551,17.32541,1,0,0.04167
1237655369289302114,19.29059,17.94284,17.42237,1,0,0.085735
1237655369289367678,20.01772,17.89786,17.44067,1,0,0.070685
1237655369289498705,19.33041,17.84432,16.97495,1,0,0.093701
1237655369289564320,19.69584,18.40979,17.75521,1,0,0.116509
1237655369289564329,19.56481,17.84815,16.98353,1,0,0.075778
1237655369289564364,19.35967,17.931,17.26824,1,0,0.081642
1237655369290088585,18.73164,17.47127,16.67505,1,0,0.090866
1237655369290154042,16.36919,15.49973,15.00077,1,0,0.057378
1237655369290285218,18.32873,17.02954,16.36248,1,0,0.106432
1237655369290481789,20.73096,18.04152,17.13836,1,0,0.096891
1237655369290547413,20.12517,18.60256,17.68776,1,0,0.179288
1237655369290612864,18.27791,16.78557,15.90144,1,0,0.051848
1237655369290743924,18.61982,17.29889,16.76134,1,0,0.072803
1237655369291071645,19.57106,18.48918,17.45481,1,0,0.137497
1237655369291333745,19.26123,17.91605,17.18121,1,0,0.103763
1237655369291595825,18.93198,18.12946,17.57601,1,0,0.094725
1237655369291661458,18.6969,17.43361,16.90441,1,0,0.064832
1237655369292054692,19.64038,18.65898,17.66571,1,0,0.186403
1237655369292316786,19.3397,17.32177,16.72154,1,0,0.057407
1237655369292382295,19.15495,17.56534,16.815,0,1,0.045584
1237655369292382349,19.41458,17.96337,17.27945,1,0,0.085921
1237655369292513353,18.43357,16.77473,15.99661,0,1,0.048148
1237655369292710067,19.13438,17.91732,17.30314,1,0,0.121988
1237655369292775558,18.41198,17.36427,16.94132,1,0,0.087423
1237655369293103246,18.18491,16.76184,16.22542,1,0,0.065373
1237655369293430910,19.53028,17.76975,16.86965,1,0,0.078709
1237655369293496392,17.531,15.8025,14.97836,0,1,0.059278
1237655369293496425,18.56706,17.1147,16.41065,1,0,0.074991
1237655369293562078,19.50183,17.91029,17.25165,1,0,0.086744
1237655369293692955,20.09467,15.95211,15.50214,1,0,0.016855
1237655369293889692,17.8397,16.64256,16.06083,1,0,0.06374
1237655369294086327,20.07733,18.20301,17.23443,1,0,0.110091
1237655369294282846,19.051,17.54035,16.97478,1,0,0.07567
1237655369294348383,18.4875,17.22832,16.57084,1,0,0.083955
1237655369294545016,20.29629,18.49187,17.59263,1,0,0.104016
1237651737911885888,17.07492,15.17851,14.30744,0,1,0.04224
1237651755091886193,17.15458,15.63748,15.27623,1,0,0.02832
1237654879115411692,22.42106,18.2996,17.22715,1,0,0.112087
1237654879115477104,18.06497,17.12874,16.72371,1,0,0.075868
1237654879115542634,20.1544,17.45507,16.79224,1,0,0.077063
1237654879115608138,18.0801,16.34508,15.51543,0,1,0.053685
1237654879116853444,19.02044,17.99788,17.56267,1,0,0.038734
1237654879116918959,20.1554,18.2635,17.55277,1,0,0.138805
1237654879117049963,19.02724,17.90174,17.32809,1,0,0.090738
1237654879117050109,19.94898,18.13162,17.54256,1,0,0.062647
1237654879117115580,19.15672,17.38663,16.53402,1,0,0.065647
1237654879117181145,17.27423,15.74034,15.00479,1,0,0.041136
1237654879117181170,19.1232,17.64702,16.85759,1,0,0.080759
1237654879117246473,18.22812,16.6135,15.79052,1,0,0.048839
1237654879117377887,19.73687,18.22493,17.64093,1,0,0.065991
1237654879117705398,18.44099,17.56338,17.09905,1,0,0.099288
1237654879118164035,18.02116,16.96106,16.50227,1,0,0.045686
1237654879118229640,17.5157,15.77387,14.81512,1,0,0.051447
1237654879118360607,16.5022,14.85923,13.89384,1,0,0.027699
1237654879118360697,21.992,19.46124,18.2975,1,0,0.14
1237654879118491786,19.50494,17.98107,17.2724,1,0,0.078379
1237654879118819433,18.07869,16.9782,16.46645,1,0,0.055066
1237654879118885008,19.52822,18.16402,17.41595,1,0,0.096419
1237654879118950531,19.76723,18.45791,17.7347,1,0,0.112792
1237654879119016078,20.66438,18.69442,17.71842,1,0,0.122059
1237654879119147157,19.45354,17.86466,17.06244,1,0,0.120666
1237654879119278173,20.95399,18.49364,17.49691,1,0,0.099604
1237654879119278283,19.42753,18.31954,17.75503,1,0,0.088308
1237654879119343700,19.83974,17.58881,16.65478,1,0,0.077343
1237654879119343750,19.21267,17.48624,16.64893,1,0,0.083406
1237654879119409369,20.9067,18.83343,17.68462,1,0,0.155943
1237654879119605950,19.5587,18.32497,17.66428,1,0,0.133628
1237654879119671346,18.55074,16.07733,15.23091,1,0,0.045758
1237654879120064586,19.07376,17.59584,16.83281,1,0,0.083565
1237654879120130187,19.24841,17.3961,16.42137,0,1,0.098011
1237654879120130209,18.71879,17.6014,16.88323,1,0,0.132087
1237654879120130253,20.5834,18.64832,17.64867,1,0,0.106607
1237654879120195806,19.18731,17.575,16.8393,1,0,0.083642
1237654879120916638,19.33501,18.08529,17.24671,1,0,0.102922
1237654879120982216,20.22392,18.45533,17.36763,1,0,0.128405
1237654879651758218,18.1238,17.26063,16.84956,1,0,0.09409
1237654879651823682,19.46065,18.36903,17.81448,1,0,0.090262
1237654879652020440,19.24778,18.32247,17.59465,1,0,0.155411
1237654879652151387,15.54945,14.06542,13.51236,1,0,0.029682
1237654879652216934,19.66054,18.52329,17.76954,1,0,0.118944
1237654879652282459,18.59483,16.95291,16.06107,1,0,0.0804
1237654879652413550,19.30308,17.96689,17.30029,1,0,0.106015
1237654879653724263,18.79408,16.78211,15.79373,1,0,0.0884
1237654879653724296,18.07831,16.56317,15.92171,1,0,0.050029
1237654879653789913,18.48954,17.34339,16.79431,1,0,0.074683
1237654879654314187,20.43674,18.64438,17.59748,1,0,0.125929
1237654879654379643,19.50628,18.07286,17.23646,1,0,0.110966
1237654879654379685,18.15723,17.179,16.6846,1,0,0.045243
1237654879654576254,16.92027,15.65007,14.95292,1,0,0.038317
1237654879654576304,19.17628,17.43715,16.60814,1,0,0.084911
